idRestaurant,name,borough,inspectionDate,grade
41673927,CAFE DEL MONDO,STATEN ISLAND,2014-09-26,
41130849,PATZERIA'S PERFECT PIZZA,MANHATTAN,2014-09-26,
40400976,IRISH PUNT,MANHATTAN,2015-04-13,
41697049,JAMAICAN FLAVORS,QUEENS,2012-12-10,A
41187602,INDIGO INDIAN BISTRO,MANHATTAN,2016-04-18,A
50017953,RINCONCITO DOMINICANO,STATEN ISLAND,2016-08-16,
50005523,BAGELS PLUS,BROOKLYN,2016-06-24,
50012621,JOEY PEPPERONIS PIZZA AND FAT BOYS CHICKEN AND RIBS,QUEENS,2016-04-11,B
50018013,GREAT EAST CHINESE FOOD,QUEENS,2015-09-29,
50015634,"CARVEL ICE CREAM, DAYLIGHT DONUTS, KUNG FU TEA",MANHATTAN,2014-12-26,
41677912,JOHN BROWN SMOKEHOUSE,QUEENS,2014-08-19,
50013920,JOHN'S BAR,QUEENS,2014-11-20,A
50035784,BIG WONG RESTAURANT,MANHATTAN,2015-07-22,C
41647039,MAX,QUEENS,2015-03-30,
50003055,LUMPIA SHCK,MANHATTAN,2014-07-08,
41721670,MULBERRY & VINE,MANHATTAN,2014-06-06,
41529658,DE LILLO PASTRY SHOP,BRONX,2016-09-20,
50014836,EL COCOTERO,MANHATTAN,2016-04-05,A
41640011,PURE BISTRO,BROOKLYN,2013-09-24,
41155821,MCDONALD'S,STATEN ISLAND,2013-09-17,A
50043431,SEATTLE CAFE,MANHATTAN,2015-11-06,
50051826,THE ROCK RESTAURANT & DINER,QUEENS,2016-07-05,
41505315,AZUL TEQUILA RESTAURANT,BROOKLYN,2014-04-17,A
41654929,SFILATINO ITALIAN GOURMET,MANHATTAN,2013-08-12,A
41678381,MOTI MAHAL DELUX,MANHATTAN,2016-08-17,Z
40838693,BUBBY'S,MANHATTAN,2014-04-18,
41320866,WO HOP 17,MANHATTAN,2016-05-20,A
50018863,STIX CHELSEA/HOTEL INDIGO/ROOFTOP BAR,MANHATTAN,2016-03-22,A
41443598,CAFE BOULUD/BAR PLEIADES,MANHATTAN,2014-01-13,
40902084,VICTORIA'S PIZZERIA,QUEENS,2014-05-08,B
50014783,SUBWAY,MANHATTAN,2014-10-03,
40400129,LA CARIDAD RESTAURANT,MANHATTAN,2015-06-29,C
40694122,TRACKSIDE,QUEENS,2014-07-23,A
40965496,"DUNKIN' DONUTS, BASKIN ROBBINS",BROOKLYN,2016-06-09,A
41339359,TAZZA,BROOKLYN,2013-09-18,
41557607,EDISON PLACE,QUEENS,2014-04-03,A
41177205,TONIC EAST,MANHATTAN,2014-05-21,
41042416,CITY CINEMAS 123,MANHATTAN,2016-10-03,A
40363644,DOMINO'S,MANHATTAN,2014-03-06,A
41687082,THE POMEROY,QUEENS,2014-05-24,A
40398306,LA GIOCONDA,MANHATTAN,2013-08-07,B
41298438,CAFFE E VINO,BROOKLYN,2016-03-01,A
50009526,NISHIDA SHO-TEN,MANHATTAN,2015-08-27,A
41701052,GREEN CAFE,MANHATTAN,2014-03-14,A
41129706,RICHIE'S PLACE,QUEENS,2014-06-11,A
40990288,PUBLIC RESTAURANT/THE DAILY,MANHATTAN,2014-12-16,A
41176692,EL SOL DE MEXICO DELI GROCERY,QUEENS,2014-11-19,A
40722176,BARNES & NOBLE CAFE,BRONX,2015-12-23,
41018252,COLES DOCK SIDE RESTAURANT,STATEN ISLAND,2016-06-09,
41386974,FLIP,MANHATTAN,2016-03-10,
41652985,Lan Zhou Handmade Noodle,QUEENS,2015-11-19,
41653049,68 MEI MEI BAKERY,BROOKLYN,2016-05-31,A
41382991,SUBWAY,BRONX,2013-09-19,
41291373,QUARTER,BROOKLYN,2013-01-03,A
41412595,KING HOUSE,MANHATTAN,2013-10-18,A
50004877,AMERICAN CHEEZ,BROOKLYN,2015-02-11,
41722899,MI CANDILEJAS RESTAURANT,BROOKLYN,2013-12-03,
50009773,LAS LUNITAS,BROOKLYN,2016-08-29,
50050835,SUBWAY,QUEENS,2016-09-16,A
41105497,TRATTORIA LUCIA,QUEENS,2014-12-22,
50017360,MOZZARELLA,BROOKLYN,2015-01-22,C
41191561,GOURMET SWEETS,BROOKLYN,2016-09-13,
41405526,EL CIBAO DINER,BROOKLYN,2014-04-23,
41006331,THE ALHAMBRA BALL ROOM,MANHATTAN,2016-05-28,
50048242,LOTTE NEW YORK PALACE Second Floor Banquet Kitchen,MANHATTAN,2016-08-08,Not Yet Graded
41690257,CHINA STAR BUFFET,BROOKLYN,2016-03-24,
50050190,SWEETGREEN ASTOR PLACE,MANHATTAN,2016-09-07,A
50000088,MAHARLIKA,MANHATTAN,2013-06-11,
40853737,THE NEW THOMPSON DINER,QUEENS,2015-01-22,
41355668,YEE LI RESTAURANT,MANHATTAN,2015-05-08,A
41719668,CHINESE FOOD RESTAURANT,QUEENS,2014-06-25,B
50013189,PIATSA KALAMAKI,MANHATTAN,2015-12-08,A
41535368,PASTAFINA,MANHATTAN,2014-06-12,
41321378,CALIENTE CAB,MANHATTAN,2013-07-31,A
41373642,SUBWAY,MANHATTAN,2016-09-02,
50003387,VENUE,QUEENS,2015-04-21,A
41477231,DINO,BROOKLYN,2014-01-27,
50049969,COURTYARD NOSH/ COURTYARD LONG ISLAND CITY/MANHATTAN VIEW,QUEENS,2016-09-28,A
41583785,CAFE AFSONA,BROOKLYN,2015-11-02,C
50013024,LATTE ART,MANHATTAN,2015-01-14,A
50054212,POKEWAVE,QUEENS,2016-08-18,
41292258,ABITINO'S PIZZA,MANHATTAN,2013-04-24,
41386543,KENNEDY'S CHICKEN SANDWICHES,MANHATTAN,2015-03-24,
41652559,PARLOR CLUB NYC,MANHATTAN,2015-10-17,
41197215,AMC THEATRES,MANHATTAN,2015-02-05,
41448021,PIER 76,STATEN ISLAND,2016-09-22,Z
41097273,NEW UNIVERSITY DELI,MANHATTAN,2014-03-03,
41369267,BUILDING ON BOND,BROOKLYN,2013-10-30,
41105415,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,BROOKLYN,2015-12-03,A
41365127,EL BATEY RESTAURANT,BRONX,2012-12-14,P
40935628,MERMAID INN,MANHATTAN,2015-04-15,A
41460880,SAPPORO ICHIBAN,BROOKLYN,2015-08-27,
41278255,METRO DINER,QUEENS,2013-06-04,B
50002626,GOLDEN BOWL RESTAURANT,MANHATTAN,2014-10-08,
41543813,SERGIMMO SALUMERIA,MANHATTAN,2016-08-15,B
50017041,JUST SALAD,MANHATTAN,2016-03-16,A
41461600,FIVE GUYS FAMOUS BURGERS AND FRIES,QUEENS,2015-05-07,A
50001724,GASTRONOMIA CULINARIA,MANHATTAN,2016-03-08,
41241630,MCDONALD'S,MANHATTAN,2016-06-08,
41123423,J AND B PIZZERIA,STATEN ISLAND,2013-07-27,
41631052,ONE STOP BEER SHOP,BROOKLYN,2016-07-09,
50046728,EIZENSHTEIN BAKERY,MANHATTAN,2016-02-26,Not Yet Graded
41192508,"DUNKIN' DONUTS, BASKINS ROBBINS",MANHATTAN,2015-02-13,A
40366002,MARGHERITA PIZZA,QUEENS,2014-01-25,
41639473,SERAFINA,MANHATTAN,2014-07-12,B
41639194,KEUR COUMBA RESTAURANT,MANHATTAN,2016-08-30,
41629904,FONDA,MANHATTAN,2014-04-30,
41664434,TAVERN 29,MANHATTAN,2015-03-23,A
50002707,LIBERTY CATERING,STATEN ISLAND,2014-01-13,C
40869524,HARLEM BAR-B-Q,MANHATTAN,2016-08-29,
50036006,PUERTA DEL SOL RESTAURANT,BROOKLYN,2016-07-14,
41610200,EL CID TAPAS BAR & RESTAURANT,MANHATTAN,2013-07-02,A
50051626,FRASKO DELI,MANHATTAN,2016-09-13,
41102075,MYMOON,BROOKLYN,2013-08-29,
40397676,MORTON'S THE STEAKHOUSE,MANHATTAN,2013-08-26,
50000171,CROWN PALACE,STATEN ISLAND,2014-01-08,
41702703,TARTINA,MANHATTAN,2013-09-12,
40399285,BANGKOK GRAND PALACE,MANHATTAN,2016-08-01,C
41497410,SALAAM BOMBAY,MANHATTAN,2016-08-24,Z
50000293,KENNEDY FRIED CHICKEN,BRONX,2013-05-14,B
41246951,P.J. CLARKE'S,MANHATTAN,2014-08-30,
40959910,CORNER DONUT COFFEE SHOP,QUEENS,2013-12-23,
50001677,AFGAN KEBAB AND GRILL,QUEENS,2013-11-26,
40951165,MOONCAKE FOODS,MANHATTAN,2014-04-03,
40385461,CLOISTER CAFE,MANHATTAN,2016-04-01,
41518177,AU BON PAIN,MANHATTAN,2015-04-14,A
40400898,VILLAGE MARIA PIZZA II,STATEN ISLAND,2015-05-12,
41591488,ACQUA RESTAURANT,MANHATTAN,2015-01-05,A
41720257,CROWN FRIED CHICKEN,BRONX,2016-06-08,A
41629692,DUNKIN' DONUTS,QUEENS,2016-09-29,Z
41701274,AINSWORTH PARK,MANHATTAN,2014-05-17,B
41143170,VINNY'S PIZZA,QUEENS,2014-08-06,
41193681,MCDONALD'S,QUEENS,2016-05-27,A
50002126,FRANK'S EXPRESS PIZZA,MANHATTAN,2015-12-30,
41651652,END OF THE CENTURY BAR,QUEENS,2013-01-09,
41706169,FELFLA,BROOKLYN,2015-07-10,
50051703,LI'S KITCHEN,BRONX,2016-09-01,
41533306,99 CENT EXPRESS PIZZA,MANHATTAN,2016-05-06,A
41453811,THE POINT CAFE & GRILL,BRONX,2013-05-02,
41060064,EN JAPANESE BRASSERIE,MANHATTAN,2015-06-11,A
50002702,BO'S KITCHEN & BAR ROOM,MANHATTAN,2016-05-10,
41298602,LA GUADALUPANA RESTAURANT,MANHATTAN,2014-05-15,B
41422279,LA COLOMBIANITA BAKERY 2,QUEENS,2014-06-02,A
40549269,BLUE & GRAY INN,STATEN ISLAND,2014-02-19,A
50001352,IDEYA BROOKLYN,BROOKLYN,2016-09-20,
50002771,PADISHAH RESTAURANT,BROOKLYN,2013-12-03,
41209002,TRATTORIA 35,QUEENS,2013-04-10,A
41632770,HALAL PIZZA & FRIED CHICKEN,BROOKLYN,2016-01-05,
41586226,GOOD GOOD TASTE,MANHATTAN,2014-02-11,
41704745,SUBWAY,MANHATTAN,2014-11-14,A
41650772,SABA'S PIZZA,MANHATTAN,2013-10-24,
41559375,CROWN FRIED CHICKEN,BRONX,2014-04-15,
41311307,The Wicked Wolf,BRONX,2013-12-14,
41331446,CAFE JONNY'S LOUNGE,BROOKLYN,2014-09-10,A
50043417,TASTE BAR CAFE' @MACYS BACKSTAGE,BROOKLYN,2015-11-09,
41343616,HUMMUS PLACE,MANHATTAN,2016-07-01,A
41209948,FOURTH AVENUE PUB,BROOKLYN,2014-01-16,
41160885,HOP LEE RESTARANT,MANHATTAN,2014-02-05,
40526489,DEB'S,MANHATTAN,2015-02-19,
41233053,LA CABANA SALVADORENA,BRONX,2014-03-06,
50015255,VIVI BUBBLE TEA,BROOKLYN,2015-07-15,
41579887,UPSTATE,MANHATTAN,2013-04-30,A
50000918,CHIPOTLE MEXICAN GRILL,MANHATTAN,2014-06-14,A
41023740,JOHNY'S LUNCHEONETTE,MANHATTAN,2014-04-10,A
41459443,T & T RESTAURANT,QUEENS,2014-06-16,A
41127083,Market Cafe,MANHATTAN,2015-06-02,
40729582,UNITED GROCERY & DELI,MANHATTAN,2016-01-22,
40377325,JACKSON HOLE,MANHATTAN,2015-05-29,A
41466918,NUEVO MEXICO MEXICAN RESTAURANT,BROOKLYN,2014-12-11,A
41478688,PULI BROTHERS II,BROOKLYN,2012-12-18,B
50012993,BANK OF NOVA SCOTIA CAFE,MANHATTAN,2014-09-22,A
50013543,LAS TAPAS,MANHATTAN,2014-09-17,
50047805,JOAH,QUEENS,2016-07-13,
41690254,THE FLATIRON ROOM,MANHATTAN,2013-09-18,
41385681,PEGUSUS COFFEE SHOP,BROOKLYN,2016-09-29,
41656235,SUBWAY,STATEN ISLAND,2016-04-20,A
41057755,BAROSA BRICK OVEN,QUEENS,2013-09-20,
50000948,N RICO CAFE RESTAURANT,BRONX,2016-04-08,
41617404,DUNKIN' DONUTS,BRONX,2015-01-26,
41483197,CAFE TABU,BROOKLYN,2015-02-26,
50017829,DA HUA SHI FU,QUEENS,2016-07-19,
50017285,BBQ VILLAGE,QUEENS,2015-07-14,
41116575,GENEROSO BAKERY,BROOKLYN,2016-08-18,A
41628429,THE COFFEE BEAN & TEA LEAF,MANHATTAN,2016-03-09,B
41708324,MI NIDITO,MANHATTAN,2013-03-11,A
50001193,EL NUEVO YAUCO RESTAURANT,BROOKLYN,2014-04-21,A
40917497,ESSENCE BAR & RESTAURANT,BROOKLYN,2014-01-10,A
40402428,DOWN TOWN ASSOCIATION,MANHATTAN,2013-09-18,
40868904,MCDONALD'S,BRONX,2016-02-02,A
50003617,PI PIZZERIA,STATEN ISLAND,2015-04-30,B
41327412,RADIANCE TEA HOUSE & BOOKS,MANHATTAN,2014-03-14,
41142640,MULINO,BROOKLYN,2016-03-07,A
50003490,THE SMOKE HOUSE,QUEENS,2014-09-04,A
41307383,ROBERTA'S,BROOKLYN,2016-03-21,A
40821227,SABOR A MEXICO,MANHATTAN,2013-08-06,
40699061,I.O. CAFE,QUEENS,2015-01-08,
50018704,MOMO SUSHI,MANHATTAN,2015-01-13,
50001763,TASTY DELICIOUS WEST INDIAN BAKERY & RESTAURANT,BROOKLYN,2014-06-10,
41566404,LUNCH BOX,STATEN ISLAND,2016-06-20,A
40369165,REIF'S TAVERN,MANHATTAN,2016-07-26,
41395509,STAND 325,QUEENS,2015-04-30,A
41192316,MINGLES,BRONX,2014-03-08,B
40401837,JERUSALEM PIZZA,BROOKLYN,2014-11-21,
41706342,ROCKAWAY CAFE,QUEENS,2016-09-02,C
41630619,ONE MILE HOUSE,MANHATTAN,2013-09-19,
50050474,PISILLO ITALIAN CAFE,MANHATTAN,2016-09-09,A
40699772,LATINO RESTAURANT,BRONX,2015-09-16,
40364529,BEN-BEST DELI & RESTAURANT,QUEENS,2016-03-24,C
41003300,BUMBLE & BUMBLE CAFE,MANHATTAN,2016-04-29,A
50016321,NEW BAMBOO HOUSE,BROOKLYN,2015-08-11,B
41640858,EL PORTON BAR & MEXICAN RESTAURANT,BRONX,2015-06-18,
50053544,KENNEDY FRIED CHICKEN,BRONX,2016-09-19,Z
41697115,GOLD MINE CAFE,BRONX,2016-01-22,
50005190,Flinders Lane,MANHATTAN,2015-03-06,
41407362,CAFE HIMALAYA,MANHATTAN,2015-10-07,
41476586,LUCKY 11 BAKERY,BROOKLYN,2013-10-10,A
41548483,PICNIC PERLA RESTAURANTE,BROOKLYN,2014-11-19,
41650546,KING KABAB,QUEENS,2014-05-12,B
40560440,STARBUCKS,MANHATTAN,2015-08-27,
50013774,PINGS,MANHATTAN,2015-03-09,
50000243,TRES CARNES,MANHATTAN,2014-11-26,B
41446358,ZOODO,BRONX,2014-10-02,
50017723,CLARENDON CUISINE,BROOKLYN,2016-04-18,
41721605,FRANKIES DOGS ON THE GO,MANHATTAN,2015-01-22,
41445737,1818 SEAFOOD RESTAURANT,BROOKLYN,2014-10-01,
41704110,MI CASA BAKERY & COFFEE SHOP,BRONX,2015-08-04,
50043658,HARDEE,BROOKLYN,2015-11-09,
41236780,CLASSIC QUIZINE,QUEENS,2015-09-21,B
40755172,PETER MCMANUS CAFE,MANHATTAN,2015-01-13,
41595841,BROTHERS SEAFOOD,BRONX,2016-04-08,
41411052,MOLE,BROOKLYN,2016-03-26,
50035991,LUCISOUS THAI,MANHATTAN,2015-06-03,
41312955,RIPE JUICE BAR & GRILL,QUEENS,2015-12-08,
50036613,RIB SHACK,QUEENS,2015-05-28,
40572406,SHAMROCK INN,BRONX,2013-11-07,
41004963,CHIPOTLE MEXICAN GRILL,MANHATTAN,2013-07-22,
40359480,1 EAST 66TH STREET KITCHEN,MANHATTAN,2014-05-07,A
40927908,TEDDY'S CAFE,BRONX,2014-12-05,
41305806,MI BELLA PIAXTLA DELI & GROCERY,BROOKLYN,2015-10-23,A
50055979,SABOR DE LA ISLA,STATEN ISLAND,2016-10-13,Not Yet Graded
50001542,MUSEUM OF SEX/PLAY,MANHATTAN,2014-05-05,A
40393378,E.J LUNCHEONETTE,MANHATTAN,2015-07-22,A
41271290,SABOR LATINO SEAFOOD RESTAURANT,BRONX,2015-04-23,B
41084277,EAT A BAGEL (On the Guy V. Molinari Ferry),MANHATTAN,2014-11-08,
41719987,RESTAURANT ABIDJAN,BROOKLYN,2016-04-19,A
41181265,JAM ROCK,BROOKLYN,2015-11-05,A
41399601,CHEUNG LEE,BROOKLYN,2015-05-18,
40875888,CAFE ANGELIQUE,MANHATTAN,2015-01-10,A
50013086,POLLO D' ORO,BROOKLYN,2016-06-01,
40861201,RED BAMBOO,MANHATTAN,2014-06-05,
40399136,ROCKEFELLER U/ABBY BLDG,MANHATTAN,2015-03-10,A
40393855,MULDOONS BAR,MANHATTAN,2015-10-16,
40368291,COLONNADE DINER,STATEN ISLAND,2014-02-26,
50014836,EL COCOTERO,MANHATTAN,2014-09-10,
50001313,NEW GOLDEN RESTAURANT,BROOKLYN,2015-09-14,
40960987,MERCHANTS NY,MANHATTAN,2013-05-29,
40880194,TOURNESOL,QUEENS,2013-02-27,A
41503575,YUMMY THAI,MANHATTAN,2016-03-11,
41654334,STATION,BROOKLYN,2013-11-14,
50005660,POLLOS A LA BRASA MR. MARIO,QUEENS,2015-02-27,
50033151,GOURMET 53,MANHATTAN,2015-04-10,A
50007949,NEW MOON CAFE,MANHATTAN,2015-09-29,A
50015118,SUN IN BLOOM,MANHATTAN,2015-02-13,
50012988,ROAST KITCHEN,MANHATTAN,2015-11-25,
41542793,LUKE'S LOBSTER,MANHATTAN,2015-04-16,A
41483841,LINCOLN TECH CAFETERIA,QUEENS,2016-07-28,A
50006703,RAFAELINA RESTAURANT & BAR CORP,BRONX,2015-11-02,A
41106252,MASALA,QUEENS,2013-06-12,A
50002740,MAROO,MANHATTAN,2013-09-30,
41148105,YUVA FRONTIER INDIAN GRILL,MANHATTAN,2016-03-01,
41400630,SAFFRON,QUEENS,2016-10-06,A
40638792,MERCER KITCHEN,MANHATTAN,2015-09-08,
50015746,PUNTO CIBAENO RESTAURANT,QUEENS,2016-08-25,
50008354,CEO,QUEENS,2015-04-17,
41584294,O'S GRILL SPOT,BROOKLYN,2013-11-01,C
50018295,CRANBERRY,QUEENS,2015-02-02,
41171815,ANGEL CANDY STORE,MANHATTAN,2014-12-12,B
41576915,LUCKY'S FAMOUS BURGERS,MANHATTAN,2016-02-22,A
41612180,WOODLAND,BROOKLYN,2016-01-29,
41620333,BEIJING HOUSE,BROOKLYN,2016-05-12,A
41596150,PRIME & BEYOND NEW YORK,MANHATTAN,2014-04-18,B
40877247,ZORBA'S,QUEENS,2014-09-18,
41012120,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,BROOKLYN,2014-12-03,A
41640625,TBA,BROOKLYN,2013-05-10,A
50048097,MEE'S NOODLE,MANHATTAN,2016-09-15,Z
40860020,BURGER HEAVEN,MANHATTAN,2015-08-24,A
50002095,The Bahche,BROOKLYN,2016-03-21,A
41682019,DARBARS HALAL FRIED CHICKEN & BBQ RIBS,QUEENS,2015-10-10,
41668452,SBARRO,MANHATTAN,2016-04-22,
41046685,CREPES ON COLUMBUS,MANHATTAN,2014-10-21,
41372630,KATSUNO,QUEENS,2013-04-11,
50036507,THE BASHI CHANNEL,BROOKLYN,2016-02-16,
40637551,PARADISE MANOR,BROOKLYN,2016-09-01,A
41551620,VAPIANO,MANHATTAN,2014-07-30,
41563757,PIEKIELKO GRILL BAR,QUEENS,2014-02-01,
50037329,BACHUE,QUEENS,2016-04-14,A
41711610,THE COFFEE BEAN & TEA LEAF,MANHATTAN,2015-04-20,A
41114235,BOSS TWEED'S SALOON,MANHATTAN,2014-08-13,A
50002399,KELSO BISTRO BAR & RESTAURANT,BROOKLYN,2015-07-16,
41374711,NEW TU DO RESTAURANT,MANHATTAN,2013-12-27,
50001886,Wing Luck Restaurant,BROOKLYN,2014-08-06,
40513662,PIAXTLA ES MEXICO DELI,BROOKLYN,2013-08-19,B
50001691,GOOD TASTE KITCHEN,QUEENS,2015-09-01,
50004501,SUSHI FUSSION,MANHATTAN,2014-09-22,A
41586091,FENG CHENG YUAN RESTAURANT,MANHATTAN,2015-01-23,
50043108,ZING'S AWESOME RICE,MANHATTAN,2016-01-05,A
50040871,PICKY EATERS RESTAURANT,BROOKLYN,2016-01-05,
41713066,KASHKAVAL GARDEN,MANHATTAN,2015-10-29,
40363945,DOMINO'S,MANHATTAN,2016-07-12,A
41708324,MI NIDITO,MANHATTAN,2014-05-10,
41006331,THE ALHAMBRA BALL ROOM,MANHATTAN,2016-05-28,
41394943,STARBUCKS,MANHATTAN,2013-11-22,A
41655200,CHIKURIN JAPANESE RESTAURANT,BROOKLYN,2015-05-07,
41127647,BURRITO BAR,BROOKLYN,2014-11-15,
41430956,TJ'S TASTY CORNER,BROOKLYN,2015-09-11,A
40737939,STARBUCKS,MANHATTAN,2015-12-28,A
41542304,JUNOON,MANHATTAN,2015-05-05,
41668500,SUNSHINE RESTAURANT,QUEENS,2015-04-08,C
40894838,RUTH'S CHRIS STEAKHOUSE,MANHATTAN,2013-05-15,
50003720,LITTLE ITALY PIZZA,MANHATTAN,2016-08-29,
40881793,SUBWAY,QUEENS,2015-05-26,B
40969814,VOSGES HAUT-CHOCOLAT,MANHATTAN,2014-10-23,A
40603807,JOSHUA TREE,MANHATTAN,2013-09-10,
41396374,TASTY ROAST HOUSE,QUEENS,2016-01-04,
41228760,THE KITCHEN SINK,MANHATTAN,2015-04-06,A
40720393,ANDREW'S DINER,STATEN ISLAND,2016-06-30,A
40698840,GALICIA BAR,QUEENS,2014-11-12,A
41292258,ABITINO'S PIZZA,MANHATTAN,2014-01-13,A
40402106,MCDONALD'S,BRONX,2016-07-27,
41567088,GRAND SICHUAN,MANHATTAN,2015-04-28,
40881083,MCDONALD'S,QUEENS,2013-07-29,
41277845,SUBWAY,QUEENS,2016-04-20,A
50000102,SANBRA DOOR RESTAURANT,BRONX,2014-10-02,
50003236,Little Dokebi,BROOKLYN,2014-04-16,A
50037328,PADOCA BAKERY,MANHATTAN,2016-09-19,A
50003549,EL SABROSO RESTAURANT,MANHATTAN,2013-12-11,
41637595,"DUNKIN' DONUTS, BASKIN ROBBINS",BRONX,2014-11-12,A
41664501,TRYST LOUNGE,BROOKLYN,2013-10-12,
40687217,MICHELLE'S COCKTAIL LOUNGE,BROOKLYN,2014-12-11,
50015634,"CARVEL ICE CREAM, DAYLIGHT DONUTS, KUNG FU TEA",MANHATTAN,2015-07-15,
41441238,JOU JOU CAFE (Presbyterian hospital),MANHATTAN,2015-04-23,C
41343720,LA MINITA RESTAURANT,MANHATTAN,2014-07-25,
41288039,YAMATO JAPANESE CUISINE,QUEENS,2016-06-29,A
50003914,NEW JIN XIN RESATURANT,BROOKLYN,2014-01-10,
41411047,LE RELAIS DE VENISE,MANHATTAN,2016-05-12,A
50045240,HUNAN BISTRO,MANHATTAN,2016-04-25,
50006618,SABOR ECUATORIANO BAKERY,QUEENS,2014-03-12,
41651826,CHINA WOK,BRONX,2016-01-21,A
50003730,NEW DAVE'S,QUEENS,2014-02-15,A
50000941,GOLDEN KRUST,BRONX,2015-12-14,A
41576522,EL NUEVO VALLE #2 RESTAURANT LECHONERA,BRONX,2014-02-10,A
40510439,LA ISLA RESTAURANT,MANHATTAN,2014-01-08,
41221362,SING FEI RESTAURANT,BRONX,2014-05-17,
50008320,BROADWAY BAKERY,QUEENS,2014-05-14,
40660748,ALTA,MANHATTAN,2014-10-14,
50018236,GUAN HIN RESTAURANT,BRONX,2015-01-28,A
41043971,DUNKIN' DONUTS,BRONX,2014-08-21,A
41304245,MANNA'S RESTAURANT,MANHATTAN,2014-02-26,
50053917,ROSSETT'S PIZZA,MANHATTAN,2016-09-08,
41611135,"DUNKIN' DONUTS, BASKIN ROBBINS",MANHATTAN,2014-11-07,A
41457389,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,STATEN ISLAND,2014-02-25,
50000341,MAMAJUANA CAFE / FIESTA CLUB,QUEENS,2014-07-17,A
50010453,LA FOGATA,BROOKLYN,2015-10-19,
41630718,KRISTALBELLI,MANHATTAN,2013-09-03,
40387754,TRATTORIA DELLA ARTE,MANHATTAN,2014-10-27,A
40557901,LA ISLA CUCHIFRITOS,BRONX,2014-11-07,A
40979519,MR. WEDGE,BRONX,2014-01-27,
50036695,TURMERIC NYC,MANHATTAN,2016-07-25,
50042037,IKURA SUSHI,BROOKLYN,2016-08-18,
41595385,GIMME COFFEE,BROOKLYN,2013-04-25,
41250661,KENNEDY FRIED CHICKEN,MANHATTAN,2014-04-03,A
40366230,DON PEPPE,QUEENS,2014-12-16,
40597923,BASSETT CATERERS,BROOKLYN,2015-11-12,A
40367442,BUDDY'S WONDER BAR,STATEN ISLAND,2013-03-22,
50000741,CEMITAS PUEBLA RESTAURANT,BRONX,2013-10-19,
40990299,ELEGANT CHINESE RESTAURANT,QUEENS,2014-09-24,
40534912,BROOKLYN MOON CAFE,BROOKLYN,2016-04-21,A
50018354,FAMOUS FRESH SUPER TACO & GRILL INC,BROOKLYN,2015-10-22,B
50033724,CHECKERS,BRONX,2015-03-25,
50005395,SOY SAUCE,QUEENS,2015-03-11,A
50039715,ERIN MCKERRA'S BAKERY,MANHATTAN,2016-08-19,
41566907,LAS PANTERAS NEGRAS RESTAURANT,MANHATTAN,2013-06-27,
41098952,CHIPOTLE MEXICAN GRILL,MANHATTAN,2016-05-06,A
41082137,GOTTE'S CAFE,BRONX,2013-07-16,
50012056,JORA RESTAURANT AND BAR,QUEENS,2014-11-28,
50000112,YASHA RAMAN,MANHATTAN,2015-04-20,A
41624996,N.Y. TRACKS CAFE,BROOKLYN,2015-01-07,
41202218,LORNA'S,QUEENS,2015-04-04,A
50000768,"BUFFALO WILD WINGS, PEETS COFFEE & TEA, BENTO SUSHI",QUEENS,2015-11-25,
50004934,RICHI RICH PALACE,QUEENS,2015-02-17,
40384671,CHEZ JOSEPHINE,MANHATTAN,2016-04-20,
41635064,WYTHE DINER/ LA ESQUINA,BROOKLYN,2015-12-23,
50003964,EMERALD INN,MANHATTAN,2015-12-07,
50043587,NEW YORK POST CAFETERIA,BRONX,2016-04-01,A
40945916,CALIBELLA BAKERY,BROOKLYN,2013-12-12,A
41360895,NINTH STREET ESPRESSO,MANHATTAN,2013-08-07,
50007366,The Roost,MANHATTAN,2015-05-19,B
50014166,SOHNA PUNJAB INDIAN RESTAURANT,QUEENS,2015-10-05,A
41643870,"DUNKIN' DONUTS, BASKIN ROBBINS",QUEENS,2014-03-27,
41685696,MAISON KAYSER,MANHATTAN,2014-05-05,A
41136985,GLACKEN BAR,BRONX,2015-11-23,A
40707818,NUEVO JARDIN DE CHINA RESTAURANT,QUEENS,2015-09-23,
41088630,LODGE,BROOKLYN,2014-11-13,
41103419,MERCADO'S CUISINE,MANHATTAN,2016-05-13,A
40364347,METROPOLITAN CLUB,MANHATTAN,2015-09-23,
41525640,THE SWALLOW CAFE & ESPRESSO BAR,BROOKLYN,2014-05-20,A
50011353,THE HIDEAWAY SEAPORT,MANHATTAN,2015-05-06,A
41014056,REYES RESTAURANT,QUEENS,2014-09-19,A
41483220,CLUBS GYRO,BROOKLYN,2013-12-10,
41336596,BROTHER JIMMY'S BBQ,MANHATTAN,2013-04-08,
41646549,FAMOUS CUISINE,BROOKLYN,2015-04-09,
41536371,SAM HO TAKEOUT RESTAURANT,BRONX,2015-10-28,A
41660757,MR. Q'S NOODLE,BROOKLYN,2014-02-11,A
50009843,HOSTOS COMMUNITY COLLEGE,BRONX,2015-05-22,
41255575,BITTERSWEET,BROOKLYN,2013-07-17,A
41221190,PANADERIA COATZINGO,QUEENS,2016-06-07,
50043714,NATUROPATHICA CHELSEA,MANHATTAN,2016-06-07,A
